,ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding
601528,-0.82299924,0.83898956,2.1429663,-0.20426536,0.122999676,-2.1439297,-0.9188430000000001,-2.066477,0.7394656999999999,0.9146877,0.89791626,0.8393441999999999
601529,-0.8291521999999999,0.83898103,2.1622005,-0.28079718,0.11060793,-2.2098129,-1.0136515,-2.1175764,0.7291049,0.9144620999999999,0.9019203000000001,0.84421295
601530,-0.8390511,0.838975,2.1437836,-0.1979244,0.103387795,-2.1663,-0.8883892,-2.0942426,0.6934979,0.9137632,0.90769315,0.84596395
601531,-0.8437184999999999,0.8389708,2.1163787999999997,-0.094287276,0.097501904,-2.1039004,-0.7353151,-2.056228,0.71885026,0.9135613000000001,0.9120826999999999,0.8435824000000001
601532,-0.84159964,0.8389677,2.1051404,-0.043726145999999994,0.08889388,-2.0811923,-0.6514338000000001,-2.0476117,0.7098079,0.91347384,0.91522753,0.8495632
601533,-0.84637547,0.8389655,2.108077,-0.045299716,0.07216635,-2.1048546000000004,-0.6292036999999999,-2.0769036,0.7323947,0.9131187,0.9164865,0.8555950999999999
601534,-0.8380534,0.8389639000000001,2.1249107999999994,-0.101984546,0.050006054,-2.1777813,-0.6821393,-2.1436632,0.73211503,0.9129321,0.9166019,0.8659875
601535,-0.8283994,0.83896273,2.143453,-0.1705566,0.024802214,-2.2669015,-0.7505119,-2.2241192,0.7229309,0.9131329,0.9176496999999999,0.8740334999999999
601536,-0.8228447,0.8389773000000001,2.1602959999999998,-0.24212240000000002,0.004607357,-2.3505328,-0.83338827,-2.2960029,0.70680064,0.9135396000000001,0.91917336,0.88050485
601537,-0.82082516,0.8390395,2.1774867,-0.32242509999999996,-5.6703900000000004e-05,-2.4121506,-0.95006293,-2.3380556,0.70435506,0.9141655999999999,0.92066985,0.886041
601538,-0.8216874,0.83906895,2.1901957999999997,-0.38001725,0.0044657416,-2.441821,-1.0407155000000001,-2.3519166,0.7961897,0.9146141,0.92174196,0.8891462
601539,-0.82841647,0.83903795,2.2024999,-0.44455063,0.011950617,-2.4693089,-1.1439004,-2.3617015,0.78316087,0.91489166,0.9212372,0.89059776
601540,-0.8313985999999999,0.8390158999999999,2.2163242999999997,-0.5283920999999999,0.015196939,-2.5137572,-1.2722818999999999,-2.3846694999999998,0.78191936,0.91481525,0.9192577,0.8937161
601541,-0.84725976,0.8390000000000001,2.222692,-0.55677277,0.0050355056,-2.5513506,-1.3053156000000001,-2.4172754000000003,0.76074946,0.91470146,0.91783905,0.8993443000000001
601542,-0.85758626,0.83898854,2.221855,-0.54228854,-0.007415288000000001,-2.5670285,-1.2706013,-2.4398484000000003,0.7682611,0.91489834,0.9168229999999999,0.906515
601543,-0.8629573,0.8389805,2.2110114,-0.48087707,-0.0089751715,-2.529968,-1.1757870000000001,-2.418869,0.75344783,0.9150396999999999,0.9172285,0.9091985
601544,-0.8719037000000001,0.8389747,2.177691,-0.33561513,-0.006590695600000001,-2.421989,-0.9577143,-2.3476982000000004,0.82596815,0.9153161,0.9189601000000001,0.91351664
601545,-0.87808275,0.8389704,2.1527123,-0.23047972,-0.008236974499999999,-2.3471097999999997,-0.7935291,-2.301295,0.7947954,0.91543025,0.921991,0.92262447
601546,-0.8768752000000001,0.8389675,2.160025,-0.25192362,-0.01203298,-2.3710139999999997,-0.8209161,-2.3209176,0.783478,0.9152098,0.9267163,0.9294013000000001
601547,-0.85953957,0.8389653,2.1738517,-0.30685014,-0.016051184,-2.4194037999999995,-0.9006594000000001,-2.3557277,0.6883132,0.9150971999999999,0.92966044,0.93542564
601548,-0.84711826,0.83896375,2.1815922000000003,-0.33561626,-0.016991502,-2.4439242,-0.9442828999999999,-2.372639,0.68373144,0.9155689,0.93059963,0.9407363999999999
601549,-0.8399504999999999,0.83896273,2.1910381,-0.378374,-0.010372434,-2.4623666,-1.0172948,-2.3778957999999997,0.6620239,0.9165831,0.9310705,0.94443387
601550,-0.8406963,0.8389619,2.2024147999999997,-0.43734035,-0.0023751275,-2.4863167,-1.1143313999999997,-2.3848095000000002,0.679031,0.91843635,0.93140775,0.9474113000000001
601551,-0.8446962,0.83896136,2.1990540000000003,-0.41411257,-0.0001347773,-2.4676728,-1.081664,-2.3713968,0.68589306,0.9206404,0.93164927,0.94892937
601552,-0.8601358,0.8389608000000001,2.1656475,-0.27752015,-0.007279221,-2.3768766,-0.8598408000000001,-2.3197587000000004,0.6983319,0.92041165,0.9328571,0.9509934999999999
601553,-0.87140185,0.83896065,2.1351327999999996,-0.16414054,-0.029590912,-2.3215795,-0.6411639,-2.307236,0.7288545999999999,0.9190796999999998,0.9350567,0.95266634
601554,-0.87154037,0.83896035,2.1319792,-0.15336086,-0.06207315,-2.3697223999999997,-0.56477195,-2.3788552000000003,0.7198583000000001,0.91899425,0.9366578999999999,0.9549416
601555,-0.8768803,0.83896035,2.120176,-0.18264638,-0.100506805,-2.4406128,-0.5433792,-2.4634676,0.7465626999999999,0.9195568999999999,0.9398341999999998,0.9572958
601556,-0.8905101000000001,0.8389601999999999,2.0923023,-0.20911911,-0.1363417,-2.4818485,-0.5233059,-2.514147,0.7540489,0.9187076,0.94435054,0.9599856999999999
601557,-0.8984287000000001,0.8389601999999999,2.0687618000000003,-0.21108332,-0.15897329,-2.4899310000000003,-0.48476404,-2.5318696,0.76125586,0.91741663,0.9469380999999999,0.9649889000000001
601558,-0.89713484,0.83896,2.0399806000000003,-0.19359794,-0.17387044,-2.4636097,-0.42624032,-2.515761,0.83497643,0.91717327,0.94839495,0.9665491
601559,-0.89397,0.8389752,2.0085988,-0.17712545,-0.18643987,-2.4293616,-0.3732512,-2.4893123999999998,0.835098,0.91855174,0.9488094000000001,0.9715552
601560,-0.88551146,0.83902276,1.9924237,-0.15846173,-0.19092995,-2.4043956000000004,-0.33491728,-2.4699812000000003,0.8257308000000001,0.9209951999999999,0.9485,0.9805245000000001
601561,-0.85709745,0.8390049999999999,2.0178075,-0.13778898,-0.17912170000000002,-2.4102852,-0.32598326,-2.4788382,0.8281778000000001,0.9232091,0.9495114,0.98885167
601562,-0.8405497,0.8389921,2.0647027,-0.14633031,-0.16657792,-2.4599354,-0.36426729999999996,-2.5259194,0.8096217,0.9247863000000002,0.9549261999999998,0.99466807
601563,-0.8404785,0.83898306,2.074359,-0.16930419,-0.1716474,-2.496541,-0.39310690000000004,-2.5603533,0.7862300999999999,0.9278145000000001,0.9609055000000001,0.99790746
601564,-0.8347742,0.8389764000000001,2.0462852,-0.17563818,-0.18599904,-2.4840803,-0.37444190000000005,-2.550606,0.7522298000000001,0.9310151,0.96309185,0.99877673
601565,-0.8248040000000001,0.8389718,2.0121803,-0.17844523,-0.20091939,-2.4612355,-0.34818150000000003,-2.5311263,0.72412246,0.9331109000000001,0.96471417,0.9999796999999999
601566,-0.81789124,0.8389684000000001,1.9871875,-0.18715943,-0.21377376,-2.4531102000000002,-0.33746225,-2.5244899,0.72406673,0.9347787000000001,0.96810305,1.0031959000000001
601567,-0.8160323,0.83896595,1.9687771,-0.18729927,-0.22138189,-2.4398572,-0.3224817,-2.5130784999999998,0.7258608,0.93652487,0.9727687,1.0055841
601568,-0.8234670000000001,0.8389643,1.9385549,-0.18463278,-0.23103939999999998,-2.408909,-0.29627270000000006,-2.4840577,0.73163456,0.93692684,0.9737522,1.0075456
601569,-0.83216244,0.8389631,1.8976779,-0.2024851,-0.25172046,-2.3936062000000002,-0.28195820000000005,-2.4701605,0.72447705,0.93684614,0.9764352,1.0088876
601570,-0.83929306,0.8389622,1.8761681000000001,-0.23222096,-0.26975584,-2.4148514,-0.2991282,-2.4901636000000003,0.71301836,0.93773514,0.9811655,1.0100195
601571,-0.8447946,0.83896154,1.8843683,-0.23602247,-0.26849177,-2.429922,-0.31113209999999997,-2.5042880000000003,0.7245645000000001,0.9383726000000001,0.98443794,1.0108304
601572,-0.84850544,0.8389610000000001,1.8956721999999997,-0.21219404,-0.2567574,-2.4116178,-0.29475419999999997,-2.4874535,0.7239460999999999,0.93740404,0.98793894,1.0114115
601573,-0.84910965,0.83896065,1.8950040000000001,-0.1724973,-0.24344482,-2.3648007,-0.25417513,-2.4437156000000004,0.75788206,0.9354256,0.99036574,1.0118280000000002
601574,-0.8452291999999999,0.8389605,1.8894651999999998,-0.108327344,-0.22546192,-2.2934398999999996,-0.18352285,-2.379449,0.7875062,0.93456686,0.99319875,1.0121262
601575,-0.8424478000000001,0.83896035,1.8884202,-0.02850835,-0.19819395,-2.2109080000000003,-0.1103144,-2.3031657,0.76728094,0.9345353999999999,0.99505717,1.0132591999999998
601576,-0.84654814,0.8389601999999999,1.8874648,0.054402652999999995,-0.16785106,-2.1261113,-0.040728383,-2.223347,0.75923216,0.9354106,0.99636364,1.0171913000000001
601577,-0.8464386999999999,0.8389601999999999,1.8773504,0.13395843,-0.14131278,-2.0407064,0.029190406000000002,-2.1428025,0.7419060000000001,0.9360099000000001,0.9972996,1.0171077
601578,-0.8463613999999999,0.83896,1.8491422999999998,0.19447736,-0.12596138,-1.9557729,0.09437753,-2.061506,0.7293932,0.9363516,0.99800986,1.0242083
601579,-0.8463052,0.83896,1.8020898,0.21499601,-0.13211213,-1.8883269,0.14630216,-1.9969708,0.7178384,0.93742764,0.9986093,1.0238985
601580,-0.8533726,0.83896,1.7558609,0.20555918,-0.14983651,-1.8487519000000001,0.17591658,-1.9590162,0.71237886,0.9393966999999999,0.99906945,1.0216931999999999
601581,-0.8574216999999998,0.8390271999999999,1.7105921999999998,0.19166873,-0.16921960000000003,-1.8146892,0.2021969,-1.9264017,0.7087306999999999,0.9408074000000001,0.9996128000000001,1.019195
601582,-0.8562614,0.83900803,1.6551038,0.17700255,-0.19243613,-1.7716423,0.23875497,-1.8855996,0.7300812,0.94085383,1.0004245,1.017405
601583,-0.8630447,0.83906156,1.5906693,0.1504554,-0.22289276,-1.728807,0.27515453,-1.8449706999999997,0.7262918,0.9405818000000001,1.0011579,1.02332
601584,-0.8679048,0.83910006,1.5320923,0.12420167,-0.25160825,-1.6920705000000003,0.30636440000000004,-1.8101313,0.7231173000000001,0.9417542999999999,1.0021411,1.0284027
601585,-0.8617428,0.8390601999999999,1.4911813,0.11540011,-0.26776832,-1.658765,0.3334833,-1.7782493000000001,0.7283029999999999,0.94306463,1.0031285,1.0260593
601586,-0.8649416999999999,0.8390318000000001,1.4540848,0.10563534,-0.28242302,-1.6270776000000002,0.35734773,-1.7474047,0.7333248,0.94421625,1.0035762,1.0323116
601587,-0.86164945,0.8390115,1.4118669,0.07265848,-0.30841345,-1.608236,0.3721724,-1.7292755000000002,0.73884636,0.9447604,1.0040288,1.0287131999999999
601588,-0.85929066,0.83899677,1.3794667999999999,0.033117604,-0.33446315,-1.6090531000000001,0.37306926,-1.7304653000000003,0.7416014,0.94520646,1.0050437,1.0338463
601589,-0.85912305,0.83898634,1.3615454,0.015912265,-0.34713152,-1.6064469,0.37614864,-1.7281883999999998,0.7367434,0.9459820999999999,1.0064424,1.0356511999999998
601590,-0.8590036,0.8389788,1.3430436000000001,0.015698804,-0.35263717,-1.5857242,0.3912392,-1.7077863999999998,0.7298241999999999,0.94638014,1.0073798,1.0301879999999999
601591,-0.85181075,0.8389735,1.3332353000000001,0.01140273,-0.35734740000000004,-1.5784991000000002,0.3968667,-1.7008504,0.7279955,0.9466219000000001,1.0086137,1.0291378
601592,-0.85833305,0.8389696,1.3384764,-0.009459446,-0.3638759,-1.6046315,0.37581077,-1.7261006999999997,0.72883874,0.946779,1.0098261999999998,1.0304780999999998
601593,-0.8579296000000001,0.83896685,1.3529351,-0.05063719999999999,-0.37545955,-1.6624310000000002,0.33000097,-1.7818842000000001,0.72812045,0.9468620999999999,1.0106951,1.0254896999999998
601594,-0.8540861999999999,0.83896494,1.3791573000000001,-0.10213266,-0.38785937,-1.7498672,0.2633699,-1.8663051,0.73003703,0.9471440000000001,1.0101641,1.0219154000000001
601595,-0.8538714,0.8389634,1.4068861000000001,-0.14358552,-0.39619577,-1.8312263,0.20392373,-1.9452163,0.7554023,0.94724125,1.0095108,1.0193545
601596,-0.85371786,0.8389624,1.4291743000000001,-0.16687089,-0.39897704,-1.8837988,0.16471937,-1.9960885,0.7636318,0.9473440000000001,1.0110567,1.0175192
601597,-0.8495463,0.8389617,1.4530385000000001,-0.17149402,-0.39364585,-1.9165006999999998,0.13977954,-2.027654,0.7468279000000001,0.9472629000000001,1.0127964,1.0162041
601598,-0.8506183,0.8389612,1.480889,-0.16050017,-0.38095918,-1.935641,0.12513869,-2.0461402,0.73205066,0.9478023000000001,1.0140432,1.0198523000000002
601599,-0.84681714,0.8389608000000001,1.5144258,-0.13580786,-0.3606739,-1.9448526999999998,0.11641825,-2.054684,0.72208863,0.9484790999999999,1.0150753000000001,1.0188674
601600,-0.844094,0.8389605,1.5424496,-0.11117894,-0.3417078,-1.9467605,0.112774946,-2.0560505,0.7003302,0.9488205,1.0158927,1.0181619
601601,-0.8421427,0.83896035,1.5479805,-0.09789674,-0.33448753,-1.9364322,0.119289175,-2.0458586,0.6928411,0.94877875,1.0166104,1.0166647
601602,-0.85851276,0.8389601999999999,1.5335535,-0.08986299,-0.33597687,-1.9110715,0.13923176,-2.0217407,0.7091189,0.9488323000000001,1.0172345999999999,1.015592
601603,-0.85704327,0.8389601999999999,1.498629,-0.08360641,-0.3437772,-1.8635881999999997,0.17353311,-1.9755893,0.7082401,0.9491953000000002,1.0179608,1.0148234
601604,-0.8539588,0.83896,1.4459016000000002,-0.07193625,-0.3556597,-1.7900976999999998,0.23156433,-1.9048606,0.7105256999999999,0.9492402,1.0192884,1.0142726
601605,-0.8507347,0.83896,1.3797034,-0.057038117,-0.36974362,-1.6971580000000002,0.3034366,-1.8145305,0.7108539,0.94928074,1.019849,1.0148327
601606,-0.85400796,0.83896,1.3065513000000002,-0.03634317,-0.3809864,-1.5895537,0.37714052,-1.7069159,0.7085149000000001,0.94953233,1.0199114,1.0152707
601607,-0.85178465,0.83896,1.2347841999999998,-0.0007621539,-0.3832288,-1.473437,0.44930977,-1.5885115,0.71897423,0.949691,1.0201418,1.0145931000000001
601608,-0.8506995999999999,0.83896,1.166623,0.05637197,-0.37621096,-1.3530058999999999,0.53075486,-1.4649836,0.7241945,0.9498426,1.0197903,1.0141078000000001
601609,-0.85144436,0.83896,1.1127094,0.13339087,-0.35835937,-1.2440612,0.61221963,-1.353249,0.72146595,0.94983745,1.0191158,1.01376
601610,-0.8514705,0.83896,1.0753739,0.21518604,-0.33399868,-1.1563877,0.6794107,-1.2631994,0.71708506,0.94956106,1.0184806999999998,1.0135105
601611,-0.8474284,0.83896,1.0318995,0.2953372,-0.3070996,-1.0682595,0.73262423,-1.1696538,0.7139327,0.94938034,1.0180255,1.0133318
601612,-0.8506233,0.8389598,0.9684537,0.38350424,-0.27689064,-0.9657646000000001,0.7839864000000001,-1.0575801,0.71367663,0.949361,1.0180175999999999,1.013204
601613,-0.8508823,0.8389598,0.9300245999999999,0.47146663,-0.24189669,-0.8924108000000001,0.82046926,-0.9774518,0.7215736,0.94940084,1.0183966,1.0131123
601614,-0.85360646,0.8389598,0.9468564,0.5495073,-0.20344785,-0.8752146999999999,0.8343659,-0.9605341999999999,0.72442997,0.9495031999999999,1.0186224,1.0130466
601615,-0.8504818000000001,0.8389598,0.9939886999999998,0.6252302,-0.16257979,-0.8873486999999999,0.8401181000000001,-0.97652066,0.7261044,0.9495367,1.0184782,1.0129995
601616,-0.84824246,0.8389598,1.0458046,0.67675173,-0.12958063,-0.9107405999999999,0.83335185,-1.0035967,0.72713065,0.9496957,1.0177671999999998,1.0129659
601617,-0.8512075000000001,0.8389598,1.1003393,0.6722266,-0.11738592,-0.95701647,0.79933065,-1.0534008999999998,0.7251228,0.9499993,1.0180544,1.0129415000000002
601618,-0.8482545,0.8389598,1.1739028999999999,0.64388055,-0.111085154,-1.0329443,0.74469256,-1.1337885,0.72040844,0.949982,1.0188886000000001,1.0125939
601619,-0.8496928,0.8389598,1.2550561000000002,0.63976246,-0.09426912,-1.1056739,0.6992366,-1.2111341999999998,0.7176044,0.9500733,1.0200796,1.0123078
601620,-0.8507237,0.8389598,1.3235917,0.66013527,-0.068160765,-1.1542444,0.66658336,-1.2625215,0.7161731,0.95008904,1.0206659,1.0088346
601621,-0.8474003000000001,0.8389598,1.3749633999999997,0.70580214,-0.033024292000000004,-1.1758142,0.6471049,-1.2849406,0.7142027,0.95014143,1.0203019,1.0065663
601622,-0.85009634,0.8389598,1.4034548,0.7742698,0.0060142636999999995,-1.169368,0.6482227,-1.2783068000000002,0.7146635,0.95042527,1.0203569,1.0049411
601623,-0.85355026,0.8389598,1.4381113,0.83644235,0.043691355999999994,-1.1699423,0.6451661,-1.2790128,0.7150685,0.9504950000000001,1.0198728000000001,1.0033358
601624,-0.8600866,0.8389598,1.5049249,0.8861502,0.081797786,-1.1997837,0.6275629,-1.3107285,0.71527994,0.95028514,1.0189329,1.0004232
601625,-0.8571556999999999,0.8389598,1.5827488,0.92670125,0.122504815,-1.2386559,0.5938305,-1.3502748,0.69706637,0.9499036,1.0185263,0.9960958000000001
601626,-0.85505587,0.8389598,1.6304994,0.8975392,0.15398386,-1.273318,0.4940549,-1.3728541,0.6999578000000001,0.9497662,1.0191426,0.9929952
601627,-0.85355026,0.8389598,1.6748698,0.8508573,0.16134825,-1.320951,0.41908976,-1.413704,0.706963,0.9501291999999999,1.0189158,0.99059016
601628,-0.8524722,0.8389598,1.7286901000000001,0.7758225000000001,0.15910248,-1.3921793,0.32474390000000003,-1.4768658000000001,0.73061883,0.95037806,1.0164853,0.98886675
601629,-0.85525256,0.8389598,1.7878017,0.6826274,0.16253534,-1.4703218999999998,0.19672938,-1.5410597,0.72563595,0.950484,1.0153811,0.98759496
601630,-0.85369176,0.8389598,1.8417208999999999,0.5881948,0.16580835,-1.5444803999999999,0.068752356,-1.6003063999999998,0.72111714,0.9503654,1.0167533000000002,0.9831218
601631,-0.8571426,0.8389598,1.8745798999999999,0.53364694,0.16202568,-1.5925448999999998,0.004308478,-1.6419764,0.77560985,0.9500110999999999,1.017541,0.9785946
601632,-0.8550458000000001,0.8389598,1.8805476000000003,0.53219444,0.1573854,-1.6011233,0.009499298,-1.6528289,0.7692916999999999,0.94988155,1.0169084000000002,0.97443277
601633,-0.8515126000000001,0.8389598,1.8781613000000001,0.54603696,0.15893921,-1.5932579,0.023430232000000002,-1.6471784,0.7521678,0.9502119000000001,1.0148563,0.9714505999999999
601634,-0.85456604,0.8389598,1.8770984,0.55464816,0.16838636,-1.5842098,0.016959611,-1.6365854,0.7330553000000001,0.9504261,1.0141186,0.96652293
601635,-0.85066146,0.8389598,1.8716596,0.5694019,0.1886779,-1.5630037,0.00032809277999999996,-1.6109658000000002,0.7058022,0.95043474,1.0135181,0.9634328000000001
601636,-0.84786403,0.8389598,1.8523108,0.60832804,0.20982458,-1.5229675,0.012689586000000001,-1.5695567,0.7101428000000001,0.9502099,1.0127411,0.9635321
601637,-0.8458595,0.8389598,1.8217704,0.6610600999999999,0.2206411,-1.4757805,0.061531935,-1.526026,0.7154971,0.95015085,1.0118455,0.9642643
601638,-0.84696066,0.8389598,1.7888556,0.71655566,0.22929934,-1.4291421,0.11493395,-1.483734,0.71361655,0.95045483,1.0110638,0.96332014
601639,-0.8538423,0.8389598,1.7460763,0.78562075,0.2449209,-1.3705093000000002,0.16970517,-1.4280874,0.7113093,0.95067257,1.0099106,0.96256995
601640,-0.85623527,0.8389598,1.6823053,0.8788728000000001,0.25738198,-1.2922008999999999,0.25734335,-1.3545216,0.7178855,0.9508285,1.0089917,0.9620325999999999
601641,-0.8579496999999999,0.8389598,1.63809,0.9428165999999999,0.25459394,-1.2403603,0.34000173,-1.3097442,0.7178048,0.9509403000000001,1.0080296,0.9615372
601642,-0.84851646,0.8389598,1.6405785,0.94148654,0.24556027,-1.2437725,0.3576071,-1.3170941999999999,0.7129218,0.9510091999999999,1.0074162,0.9592729999999999
601643,-0.8437888000000001,0.8389598,1.6711015,0.8967898000000001,0.23966329,-1.2811673000000001,0.3165254,-1.3523431000000001,0.70902234,0.9510198000000001,1.0070033,0.95765036
601644,-0.84750867,0.8389598,1.7166914,0.82338995,0.23764658,-1.337895,0.23347092,-1.4017186000000001,0.70825547,0.9510386999999999,1.0063235000000001,0.9581769
601645,-0.85017365,0.8389598,1.7640173,0.74150693,0.24074548,-1.3967531000000002,0.13114703,-1.4499081,0.7079787,0.9510911,1.0057646999999998,0.9569754
601646,-0.8581745000000001,0.8389598,1.8056928,0.6664376000000001,0.24873196,-1.4466511,0.02910544,-1.4881927,0.7092505,0.9511284999999999,1.0049348,0.9560774
601647,-0.86136943,0.8389598,1.8331012,0.6176664000000001,0.2621121,-1.4743667,-0.049099445,-1.5062093,0.7081791000000001,0.95115525,1.0036711999999999,0.95521396
601648,-0.8672131999999999,0.8389598,1.8381133,0.61284137,0.2737013,-1.4720879,-0.07160801,-1.5006190000000001,0.7098675,0.95117414,1.0026362,0.9545216000000001
601649,-0.8713998,0.8389598,1.8158710999999998,0.656393,0.27524984,-1.4408536,-0.023242127,-1.4745078999999999,0.7113545,0.9511879000000001,1.0019193000000002,0.95358497
601650,-0.86323035,0.8389598,1.767461,0.7414798,0.26882893,-1.3821948999999998,0.087292,-1.4276791000000002,0.71311253,0.9511978000000001,1.0013709000000002,0.95339125
601651,-0.8614386999999999,0.8389598,1.7345297,0.7972541999999999,0.2557061,-1.3461398,0.1765803,-1.4024328000000001,0.7116913,0.9512049000000001,1.0010496,0.94917625
601652,-0.86066276,0.8389598,1.7449207999999998,0.78086036,0.24689716,-1.3640792,0.1714508,-1.4215547,0.7069850999999999,0.95120996,1.0013723,0.94968134
601653,-0.85655344,0.8389598,1.7868646000000001,0.7056644,0.25524189999999997,-1.4152637,0.06781053,-1.4608952,0.7056446,0.95116824,1.0025061,0.95055753
601654,-0.8657919,0.8389598,1.8445147000000002,0.5849809,0.27194262,-1.4853996,-0.09900995,-1.510335,0.6981556,0.9510301,1.0028303,0.9476230999999999
601655,-0.85515124,0.8389598,1.9006568,0.46056074,0.28816774,-1.5551527,-0.26832753,-1.5586776000000002,0.70069486,0.9510844,1.0030625,0.9482379000000001
601656,-0.851081,0.8389598,1.9438978,0.36121643,0.29663956,-1.6121413,-0.39729646,-1.5992714,0.7066445,0.9511238000000001,1.0032285,0.9471729
601657,-0.8471494,0.8389598,1.9629598000000001,0.32463416,0.28837052,-1.6433921000000002,-0.43111065,-1.6270851999999998,0.7065800999999999,0.9511516999999999,1.003091,0.9403876
601658,-0.85448474,0.8389598,1.9570074,0.34801957,0.27532804,-1.6413591,-0.38692750000000004,-1.6320743999999998,0.7004319999999999,0.9511718000000001,1.0023461999999999,0.93769217
601659,-0.8511110999999999,0.8389598,1.9465946,0.37934774,0.27033505,-1.6271788999999999,-0.34379792,-1.6240518999999998,0.6995816,0.95118636,1.0023744,0.93741333
601660,-0.8512315999999999,0.8389598,1.9376414,0.4052272,0.26525313,-1.6147621,-0.30563748,-1.6170833,0.70260566,0.9511966000000001,1.0016971,0.9342389999999999
601661,-0.8528416,0.8389598,1.9168866999999998,0.4522215,0.25076714,-1.592399,-0.22638051,-1.6058629,0.70356613,0.95120406,1.0011908,0.93196434
601662,-0.84688735,0.8389598,1.8830413000000001,0.52277577,0.23752373,-1.552881,-0.12091465,-1.5802133,0.70644605,0.9512091999999999,1.001005,0.9285720999999999
601663,-0.8502359,0.8389598,1.8664465000000001,0.5590206,0.2376845,-1.5295626,-0.07897389999999999,-1.5618521,0.71388125,0.9512130999999999,1.0014834000000001,0.92614126
601664,-0.85669696,0.8389598,1.8808174,0.53112006,0.24894108,-1.543339,-0.1306922,-1.5686058,0.7185625,0.95121586,1.0010993000000001,0.9289163
601665,-0.8582799000000001,0.8389598,1.9009328,0.4886775,0.27006885,-1.5591872,-0.21192063,-1.5729845,0.72740453,0.9512179000000001,1.0009435,0.92701226
601666,-0.859922,0.8389598,1.9074023,0.47756347,0.2908418,-1.5545964,-0.25403285,-1.5616637,0.7241071,0.951219,1.0007617,0.9215351
601667,-0.85754514,0.8389598,1.8999451,0.49619108,0.2999584,-1.5379957,-0.24591173,-1.545189,0.71787107,0.9512202,1.0005906,0.92205375
601668,-0.8578734,0.8389598,1.8829226000000003,0.5313855,0.29775757,-1.5151465,-0.20181504,-1.5275020000000001,0.7133201,0.9512096,1.0003284,0.9209934000000001
601669,-0.8621684000000001,0.8389598,1.8797258000000001,0.54054934,0.28314424,-1.5176336000000001,-0.16906641,-1.5353458,0.72405326,0.95114106,1.0000275,0.91938907
601670,-0.8556019,0.8389598,1.9041432,0.4842218,0.2684243,-1.5649443,-0.21715517,-1.5779598999999997,0.7230871,0.9510375,0.99954104,0.9182393
601671,-0.86104923,0.8389598,1.9321561,0.4186543,0.26721659999999997,-1.608635,-0.29577604,-1.6117687,0.72070056,0.9510289000000001,0.9995968000000001,0.9174155999999999
601672,-0.8619064000000001,0.8389598,1.9406397000000002,0.40315866,0.26961058,-1.6177628000000002,-0.31736496,-1.6181698,0.72683614,0.9510068000000002,0.9997068000000001,0.91631144
601673,-0.8549053,0.8389598,1.9199401000000003,0.44875595,0.2650209,-1.5898691,-0.25542539999999997,-1.598182,0.725536,0.9510681999999999,0.99978536,0.9145654000000001
601674,-0.8498896,0.8389598,1.8685601000000003,0.54977536,0.25430807,-1.5244846,-0.11620668,-1.5495642,0.72368044,0.9511120000000001,0.9998418,0.91812456
601675,-0.8493415000000001,0.8389598,1.8259124,0.6316130999999999,0.23771277,-1.4743178,0.01127625,-1.5157439,0.71936005,0.95114344,0.99988216,0.91858196
601676,-0.85047174,0.8389598,1.8174554,0.65189624,0.21620797,-1.4726986,0.07379062,-1.5247662,0.70941967,0.9511659,0.9998904000000001,0.9183589
601677,-0.85128075,0.8389598,1.8232176,0.6457168000000001,0.1900963,-1.4945403,0.11240212,-1.555652,0.7091972,0.951182,0.9995389000000001,0.9168033999999999
601678,-0.8503383,0.8389598,1.830668,0.6360709,0.15881146,-1.5230618999999999,0.15928399999999998,-1.5956911,0.7104493000000001,0.95119345,0.9984845999999999,0.9128248
601679,-0.85169333,0.8389935,1.8404751,0.61221194,0.120995134,-1.5646298,0.20305316,-1.6499342000000001,0.70618516,0.95120174,0.9981476999999999,0.909974
601680,-0.8475879999999999,0.83898395,1.8572037000000001,0.5679005,0.08524609,-1.6229352,0.21338618,-1.7165933999999998,0.70432144,0.95120764,0.99760115,0.908225
601681,-0.8441390999999999,0.8389771,1.873645,0.5374121999999999,0.061363954000000005,-1.6677316000000002,0.21874404,-1.7672603,0.7067694,0.9512119000000001,0.99818635,0.90836704
601682,-0.841159,0.83897233,1.8706456000000002,0.5256469,0.04404064,-1.6800363,0.23734081,-1.7843373,0.71329176,0.9512151,0.99779373,0.90887296
601683,-0.8324254000000001,0.8389687,1.8687577000000002,0.5081741,0.02819134,-1.6952044999999998,0.24537697,-1.8027078999999997,0.7185173,0.95121706,0.9947556000000001,0.9082073
601684,-0.8322588,0.8389663,1.8907227999999998,0.48429576,0.018256597,-1.7358129,0.23108969999999998,-1.8451738000000002,0.7417560999999999,0.95121866,0.9931440999999999,0.90739965
601685,-0.82553977,0.83896446,1.9107207999999998,0.48439629999999995,0.020041453,-1.7552282,0.2269649,-1.8659028999999998,0.7272705,0.95121986,0.99415547,0.90590304
601686,-0.8207258,0.8389631,1.8983552,0.5185141,0.026584162999999997,-1.7241932,0.26020837,-1.8375602,0.7206511,0.95122063,0.99545014,0.90571195
601687,-0.82133704,0.8389622,1.8910102,0.5404069,0.0308247,-1.7042699000000001,0.28197044,-1.8195689,0.7145251,0.9512214,0.99562484,0.9067868
